,body,target,company
6918,"['rt', 'mention', 'well', 'forget', 'the', 'nfl', 'lockout', 'right', 'now', 'gonna', 'focus', 'on', 'getting', 'my', 'shinmy', 'new', 'ipad', 'here', 'in', 'min', 'sxsw', 'apple', 'make', 'me', 'happy', 'nfl', 'doe', 'not']",2,apple
6919,"['rt', 'mention', 'well', 'im', 'first', 'in', 'line', 'hour', 'to', 'go', 'ipad', 'apple', 'sxsw', 'sleepy']",2,apple
6920,"['rt', 'mention', 'what', 'digital', 'tribe', 'can', 'learn', 'from', 'native', 'american', 'dgtltribe', 'sxsw', 'oh', 'and', 'you', 'can', 'win', 'an', 'ipad', 'too', 'am', 'at', 'the', 'hyatt']",1,apple
6921,"['rt', 'mention', 'what', 'doe', 'an', 'apple', 'security', 'guy', 'after', 'he', 'lock', 'up', 'the', 'store', 'sxsw', 'link']",1,apple
6922,"['rt', 'mention', 'whatыєs', 'new', 'with', 'blogger', 'link', 'blogging', 'blogger', 'google', 'sxsw']",1,google
6923,"['rt', 'mention', 'when', 'bored', 'during', 'a', 'keynote', 'sxsw', 'use', 'your', 'ipad', 'to', 'draw', 'a', 'picture', 'even', 'if', 'you', 'are', 'not', 'a', 'good', 'artist', 'link', 'sxswi']",2,apple
6924,"['rt', 'mention', 'when', 'brand', 'focus', 'on', 'purpose', 'not', 'object', 'they', 'survive', 'amp', 'succeed', 'google', 'not', 'search', 'useful', 'info', 'nike', 'not', 'sneaker', 'performance', 'sxsw']",2,google
6925,"['rt', 'mention', 'when', 'google', 'were', 'talking', 'about', 'quottopicality', 'and', 'reputationquot', 'in', 'search', 'ranking', 'im', 'sure', 'i', 'saw', 'bing', 'writing', 'down', 'note', 'qagb', 'sxsw']",2,google
6926,"['rt', 'mention', 'when', 'is', 'someone', 'going', 'to', 'ask', 'why', 'bing', 'is', 'copying', 'google', 'search', 'result', 'qagb', 'sxsw', 'seo']",1,google
6927,"['rt', 'mention', 'when', 'will', 'google', 'circle', 'launch', 'link', 'quotmay', 'have', 'good', 'timing', 'given', 'twitter', 'sxsw']",1,google
6928,"['rt', 'mention', 'which', 'smartphone', 'rule', 'sxsw', 'definitely', 'the', 'iphone', 'of', 'apple', 'smartphone', 'ive', 'eyeballed', 'are', 'the', 'ip']",2,apple
6929,"['rt', 'mention', 'who', 'is', 'flying', 'to', 'sxsw', 'and', 'want', 'some', 'mention', 'free', 'mile', 'dm', 'meill', 'shoot', 'you', 'a', 'code', 'currently', 'iphone', 'only']",1,apple
6930,"['rt', 'mention', 'who', 'said', 'ipad', 'photo', 'apple', 'store', 'sxsw', 'mention', 'mention', 'mention', 'lepanele', 'link']",1,apple
6931,"['rt', 'mention', 'who', 'us', 'google', 'tv', 'in', 'this', 'room', 'nobody', 'raise', 'a', 'hand', 'in', 'a', 'packed', 'room', 'at', 'the', 'socialviewing', 'session', 'at', 'sxsw']",0,google
6932,"['rt', 'mention', 'whoa', 'hang', 'on', 'i', 'just', 'saw', 'someone', 'without', 'an', 'iphone', 'sxsw']",2,apple
6933,"['rt', 'mention', 'whrrl', 'girl', 'handing', 'out', 'chance', 'to', 'win', 'audi', 'car', 'come', 'find', 'u', 'sxsw', 'mention', 'apple', 'store', 'sxsw', 'link']",1,apple
6934,"['rt', 'mention', 'why', 'barry', 'diller', 'think', 'ipad', 'only', 'content', 'is', 'nut', 'mention', 'sxsw', 'mention', 'link', 'mentionw']",1,apple
6935,"['rt', 'mention', 'will', 'google', 'announce', 'it', 'own', 'facebook', 'clone', 'will', 'sxsw', 'include', 'an', 'announcement', 'of', 'a', 'product', 'now', 'code', 'link']",1,google
6936,"['rt', 'mention', 'will', 'google', 'circle', 'take', 'on', 'facebook', 'link', 'circle', 'sxsw']",1,google
6937,"['rt', 'mention', 'will', 'google', 'circle', 'take', 'on', 'facebook', 'link', 'circle', 'sxsw']",1,google
6938,"['rt', 'mention', 'will', 'google', 'launch', 'a', 'new', 'social', 'network', 'called', 'circle', 'at', 'south', 'by', 'southwest', 'today', 'link', 'sxsw', 'circle', 'google']",1,google
6939,"['rt', 'mention', 'will', 'google', 'preview', 'a', 'major', 'new', 'social', 'service', 'called', 'google', 'circle', 'today', 'at', 'sxsw', 'link']",1,google
6940,"['rt', 'mention', 'will', 'google', 'preview', 'a', 'major', 'new', 'social', 'service', 'called', 'google', 'circle', 'today', 'at', 'sxsw', 'link', 'cc', 'mention']",1,google
6941,"['rt', 'mention', 'will', 'google', 'reveal', 'a', 'new', 'social', 'network', 'called', 'circle', 'google', 'facebook', 'twitter', 'sxsw', 'link', 'via', 'mention']",1,google
6942,"['rt', 'mention', 'will', 'overload', 'of', 'info', 'delivered', 'by', 'google', 'kill', 'discovery', 'google', 'say', 'ppl', 'wont', 'lose', 'curiosity', 'but', 'i', 'wonderwe', 'need', 'serendipity', 'sxsw']",0,apple
6943,"['rt', 'mention', 'will', 'we', 'see', 'google', 'new', 'social', 'network', 'quotcirclesquot', 'today', 'link', 'sxsw', 'sxswi']",1,google
6944,"['rt', 'mention', 'william', 'patry', 'google', 'say', 'most', 'author', 'dont', 'care', 'about', 'copyright', 'they', 'care', 'about', 'income', 'sxsw', 'but', 'what', 'model']",1,google
6945,"['rt', 'mention', 'win', 'a', 'sony', 'xperia', 'play', 'android', 'phone', 'at', 'sxsw', 'tuesday', 'detail', 'here', 'link']",2,google
6946,"['rt', 'mention', 'win', 'an', 'ipad', 'come', 'meet', 'aquent', 'talent', 'agent', 'and', 'drop', 'your', 'name', 'in', 'at', 'sxsw', 'booth', 'link']",2,apple
6948,"['rt', 'mention', 'win', 'an', 'ipad', 'bizgym', 'video', 'clipcon', 'see', 'intro', 'reel', 'at', 'link', 'sxsw', 'suasxsw', 'sxswaccel', 'ceokidschat', 'entrepreneur', 'smallbiz']",1,apple
6949,"['rt', 'mention', 'win', 'an', 'ipad', 'at', 'sxsw', 'via', 'mention', 'sxsw', 'link']",1,apple
6950,"['rt', 'mention', 'win', 'an', 'ipad', 'by', 'signing', 'up', 'here', 'link', 'sxsw', 'wantlet']",1,apple
6951,"['rt', 'mention', 'win', 'free', 'ipad', 'from', 'webdoccom', 'sxsw', 'rt']",1,apple
6952,"['rt', 'mention', 'win', 'free', 'ipad', 'from', 'webdoccom', 'sxsw', 'rt']",1,apple
6953,"['rt', 'mention', 'win', 'ipad', 'here', 'rt', 'mention', 'what', 'dgtltribe', 'can', 'learn', 'from', 'native', 'amer', 'tx', 'ballroom', 'am', 'link', 'sxsw']",1,apple
6954,"['rt', 'mention', 'win', 'this', 'awesome', 'ipad', 'from', 'quibids', 'and', 'custom', 'mention', 'case', 'if', 'we', 'catch', 'you', 'at', 'sxsw', 'wearing', 'an', 'openbeta', 'vip', 'badge']",2,apple
6956,"['rt', 'mention', 'with', 'million', 'mobile', 'user', 'on', 'google', 'map', 'of', 'all', 'google', 'map', 'usage', 'is', 'from', 'mobile', 'device', 'map', 'sxsw']",2,google
6957,"['rt', 'mention', 'with', 'xwave', 'headset', 'we', 'can', 'actually', 'control', 'iphone', 'apps', 'with', 'our', 'brain', 'sxswnui', 'gsdm', 'sxsw']",1,apple
6958,"['rt', 'mention', 'within', 'hour', 'of', 'buying', 'an', 'ipad', 'glenda', 'watson', 'hyatt', 'with', 'cerebral', 'palsy', 'wa', 'able', 'to', 'communicate', 'with', 'stranger', 'in', 'public', 'sxsw', 'poursite']",2,apple
6959,"['rt', 'mention', 'woah', 'dude', 'at', 'sxsw', 'get', 'branded', 'tattoo', 'in', 'exchange', 'for', 'ipad', 'no', 'really', 'link', 'mention', 'what', 'do', 'you', 'think']",1,apple
6960,"['rt', 'mention', 'woah', 'expect', 'google', 'circle', 'today', 'at', 'sxsw', 'during', 'google', 'league', 'of', 'extraordinary', 'hacker', 'event', 'today', 'big']",2,google
6961,"['rt', 'mention', 'woke', 'up', 'sandwiched', 'between', 'my', 'iphone', 'and', 'ipad', 'i', 'forgot', 'how', 'much', 'sxsw', 'wa', 'like', 'geek', 'spring', 'break']",2,apple
6962,"['rt', 'mention', 'woman', 'in', 'lobby', 'quottheres', 'a', 'website', 'called', 'like', 'stupid', 'iphone', 'speller', 'and', 'it', 'ppl', 'taking', 'pic', 'of', 'funny', 'autocorrected', 'wordsquot', 'sxsw']",0,apple
6963,"['rt', 'mention', 'won', 'nd', 'place', 'in', 'fandango', 'karaoke', 'st', 'prize', 'wa', 'yr', 'fandango', 'tkts', 'useless', 'in', 'canada', 'nd', 'prize', 'is', 'more', 'useful', 'an', 'ipad', 'sxsw']",2,apple
6964,"['rt', 'mention', 'wonder', 'how', 'many', 'ipads', 'theyll', 'sell', 'there', 'tomorrow', 'rt', 'mention', 'apple', 'opening', 'a', 'pop', 'up', 'store', 'at', 'sxsw', 'link']",1,apple
6965,"['rt', 'mention', 'wonder', 'how', 'many', 'ipads', 'theyll', 'sell', 'there', 'rt', 'mention', 'opening', 'a', 'pop', 'up', 'store', 'at', 'sxsw', 'link']",1,apple
6966,"['rt', 'mention', 'wonder', 'when', 'google', 'impactdashboard', 'being', 'demoed', 'now', 'will', 'become', 'part', 'of', 'google', 'analytics', 'bavcid', 'sxsw']",2,google
6967,"['rt', 'mention', 'wondering', 'about', 'street', 'closure', 'during', 'sxsw', 'we', 'made', 'a', 'google', 'map', 'to', 'show', 'you', 'link', 'sxsw', 'austin']",1,google
6968,"['rt', 'mention', 'woo', 'hoo', 'mention', 'is', 'finally', 'back', 'on', 'the', 'iphone', 'link', 'sxsw', 'il']",2,apple
6969,"['rt', 'mention', 'woohoo', 'rt', 'mention', 'the', 'go', 'game', 'launch', 'doityourself', 'iphone', 'scavenger', 'hunt', 'link', 'via', 'mention', 'see', 'you', 'at', 'sxsw']",1,apple
6970,"['rt', 'mention', 'wooooo', 'did', 'i', 'mention', 'that', 'we', 'just', 'released', 'discovr', 'for', 'iphone', 'it', 'out', 'now', 'just', 'in', 'time', 'for', 'sxsw', 'new', 'feature', 'link']",2,apple
6971,"['rt', 'mention', 'woot', 'just', 'won', 'the', 'google', 'lego', 'hackathon', 'competition', 'sxsw', 'startupbus', 'cle']",2,google
6972,"['rt', 'mention', 'word', 'to', 'your', 'motherboard', 'rt', 'mention', 'youll', 'want', 'these', 'iphone', 'apps', 'if', 'youre', 'heading', 'to', 'sxsw', 'today', 'hot', 'one', 'link']",2,apple
6973,"['rt', 'mention', 'wow', 'mention', 'developed', 'it', 'ipad', 'app', 'for', 'just', 'k', 'newsapps', 'sxsw']",2,apple
6974,"['rt', 'mention', 'wow', 'this', 'thing', 'is', 'insanely', 'thin', 'amp', 'light', 'hold', 'out', 'for', 'the', 'ipad', 'seriously', 'sxsw', 'mosaicxm', 'link']",2,apple
6975,"['rt', 'mention', 'wow', 'leo', 'just', 'told', 'a', 'random', 'person', 'on', 'the', 'street', 'he', 'would', 'send', 'her', 'an', 'ipad', 'twit', 'sxsw']",1,apple
6976,"['rt', 'mention', 'wow', 'shakespeare', 'pub', 'on', 'th', 'st', 'here', 'to', 'the', 'delete', 'button', 'on', 'the', 'iphone', 'video', 'camera', 'sxsw']",2,apple
6978,"['rt', 'mention', 'yayrt', 'mention', 'new', 'ubersocial', 'for', 'iphone', 'now', 'in', 'the', 'app', 'store', 'includes', 'uberguide', 'to', 'sxsw', 'sponsored', 'by', 'mashable', 'link']",1,apple
6979,"['rt', 'mention', 'yeah', 'love', 'the', 'google', 'cheese', 'w', 'mention', 'mention', 'maggie', 'maes', 'pic', 'link', 'sxsw']",2,google
6980,"['rt', 'mention', 'yes', 'i', 'hate', 'the', 'fanboys', 'still', 'valid', 'tho', 'to', 'those', 'that', 'waited', 'for', 'the', 'ipad', 'instead', 'of', 'enjoying', 'sxsw', 'link']",0,apple
6981,"['rt', 'mention', 'yes', 'the', 'rumor', 'are', 'true', 'come', 'play', 'with', 'mention', 'on', 'ipad', 'at', 'our', 'booth', 'at', 'sxsw', 'exhibit', 'hall', 'ipad', 'ipad', 'sxswi']",1,apple
6982,"['rt', 'mention', 'yes', 'the', 'rumor', 'are', 'true', 'come', 'play', 'with', 'mention', 'on', 'ipad', 'at', 'our', 'booth', 'at', 'sxsw', 'exhibit', 'hall', 'ipad', 'ipad', 'under', 'the', 'giant', 'quotoquot']",2,apple
6983,"['rt', 'mention', 'yes', 'there', 'a', 'line', 'in', 'front', 'of', 'the', 'allbutconfirmed', 'popup', 'apple', 'store', 'at', 'sxsw', 'link']",1,apple
6984,"['rt', 'mention', 'yes', 'gowalla', 'win', 'best', 'andoid', 'app', 'at', 'the', 'team', 'android', 'choice', 'award', 'thanks', 'all', 'sxsw']",2,google
6985,"['rt', 'mention', 'yes', 'updated', 'iphone', 'app', 'ha', 'song', 'info', 'mention', 'stream', 'others', 'also', 'live', 'video', 'streaming', 'for', 'sxsw', 'link']",2,apple
6986,"['rt', 'mention', 'yes', 'updated', 'iphone', 'app', 'ha', 'song', 'info', 'mention', 'stream', 'others', 'also', 'live', 'video', 'streaming', 'for', 'sxsw', 'link']",2,apple
6987,"['rt', 'mention', 'yes', 'updated', 'iphone', 'app', 'ha', 'song', 'info', 'mention', 'stream', 'others', 'also', 'live', 'video', 'streaming', 'for', 'sxsw', 'link']",2,apple
6988,"['rt', 'mention', 'yesterday', 'wa', 'fantastic', 'mention', 'sxsw', 'ampapple', 'ipad', 'launch', 'but', 'let', 'all', 'take', 'a', 'moment', 'honor', 'those', 'who', 'have', 'suffered', 'in', 'japan']",2,apple
6989,"['rt', 'mention', 'yikes', 'google', 'is', 'launching', 'circle', 'today', 'at', 'sxsw', 'link']",1,google
6991,"['rt', 'mention', 'you', 'know', 'you', 'are', 'on', 'the', 'plane', 'to', 'sxsw', 'when', 'u', 'become', 'facebook', 'friend', 'with', 'your', 'seatmate', 'he', 'added', 'me', 'on', 'his', 'ipad', 'i', 'added', 'him', 'on', 'my', 'laptop']",1,apple
6992,"['dont', 'be', 'on', 'your', 'iphone', 'up', 'to', 'going', 'to', 'sleep', 'prepare', 'for', 'sleep', 'for', 'minute', 'before', 'sxsw', 'pr']",1,apple
6993,"['get', 'them', 'on', 'your', 'popup', 'apple', 'store', 'ipad', 'rt', 'mention', 'rt', 'mention', 'ез', 'a', 'complete', 'sxsw', 'foursquare', 'badge', 'list', 'link']",1,apple
6994,"['rt', 'mention', 'zazzle', 'is', 'gearing', 'up', 'to', 'hit', 'sxsw', 'look', 'out', 'for', 'our', 'tweet', 'on', 'where', 'you', 'can', 'come', 'by', 'to', 'create', 'your', 'own', 'iphone', 'case', 'zazzlesxsw']",1,apple
6995,"['rt', 'mention', 'zazzle', 'is', 'officially', 'at', 'sxsw', 'come', 'by', 'the', 'mention', 'grille', 'mention', 'zazzlsxsw', 'and', 'youыєll', 'get', 'to', 'make', 'your', 'own', 'iphone', 'case']",2,apple
6996,"['rt', 'mention', 'zazzle', 'is', 'officially', 'at', 'sxsw', 'come', 'by', 'the', 'mention', 'grille', 'mention', 'u', 'with', 'zazzlsxsw', 'and', 'youыєll', 'get', 'to', 'make', 'your', 'own', 'iphone', 'case']",2,apple
6997,"['st', 'session', 'designing', 'ipad', 'interface', 'link', 'sxsw', 'uxdes']",1,apple
6998,"['protip', 'dont', 'show', 'your', 'google', 'analytics', 'page', 'in', 'a', 'sxsw', 'presentation']",1,google
6999,"['sxsw', 'iphone', 'app', 'control', 'mania', 'half', 'of', 'the', 'screen', 'used', 'for', 'button', 'and', 'filter', 'other', 'half', 'for', 'content', 'uifail']",0,apple
7000,"['these', 'iphone', 'apps', 'will', 'keep', 'you', 'grooving', 'at', 'sxsw', 'mention', 'link']",2,apple
7001,"['these', 'iphone', 'apps', 'will', 'keep', 'you', 'grooving', 'at', 'sxsw', 'mention', 'link', 'via', 'mention']",2,apple
7003,"['will', 'someone', 'buy', 'my', 'ipad', 'v', 'while', 'i', 'wait', 'in', 'line', 'to', 'get', 'v', 'tomorrow', 'sxsw']",2,apple
7004,"['fuck', 'iphone', 'crapped', 'out', 'will', 'not', 'charge', 'at', 'all', 'say', 'it', 'is', 'charging', 'but', 'at', 'after', 'all', 'night', 'what', 'are', 'my', 'option', 'in', 'austin', 'sxsw']",0,apple
7005,"['sxsw', 'iphone', 'developer', 'meet', 'up', 'is', 'crazy', 'packed']",2,apple
7006,"['sxsw', 'anyone', 'here', 'need', 'an', 'iphone', 'cable', 'i', 'have', 'extra', 'tweet', 'me']",1,apple
7007,"['sxsw', 'anyone', 'know', 'where', 'the', 'apple', 'popup', 'store', 'is']",1,apple
7009,"['fuzzy', 'iphone', 'picture', 'of', 'jake', 'gyllenhaal', 'and', 'duncan', 'jones', 'more', 'picture', 'soon', 'bigdplacecom', 'sxsw', 'link']",1,apple
7011,"['quotno', 'one', 'say', 'im', 'apple', 'or', 'im', 'drupal', 'in', 'my', 'tribe', 'i', 'know', 'people', 'will', 'care', 'for', 'my', 'child', 'amp', 'that', 'is', 'powerfulquot', 'mention', 'dgtltribe', 'sxsw']",1,apple
7012,"['sxsw', 'iphone', 'tip', 'turn', 'off', 'g', 'to', 'get', 'good', 'servicedata']",1,apple
7013,"['found', 'iphone', 'ballroom', 'd', 'just', 'now', 'volunteer', 'at', 'door', 'ha', 'it', 'sxsw', 'sxswi']",1,apple
7014,"['just', 'got', 'one', 'rt', 'mention', 'waiting', 'in', 'line', 'at', 'an', 'apple', 'store', 'check', 'in', 'and', 'you', 'just', 'might', 'find', 'a', 'new', 'item', 'sxsw', 'link']",1,apple
7015,"['so', 'the', 'phone', 'around', 'me', 'are', 'blackberry', 'iphone', 'and', 'android', 'a', 'distant', 'third', 'sxsw']",1,apple
7016,"['tip', 'for', 'conference', 'goer', 'everywhere', 'bring', 'ipad', 'leave', 'laptop', 'at', 'hotel', 'ive', 'had', 'no', 'battery', 'and', 'a', 'sore', 'shoulder', 'all', 'week', 'sxsw']",2,apple
7018,"['amusing', 'long', 'line', 'at', 'the', 'temp', 'apple', 'store', 'the', 'starbu', 'cks', 'acrosse', 'the', 'street', 'is', 'where', 'most', 'people', 'seem', 'to', 'unpack', 'theirs', 'sxsw']",2,apple
7019,"['th', 'and', 'congress', 'in', 'the', 'scarborough', 'bldg', 'rt', 'mention', 'so', 'where', 'is', 'this', 'temporary', 'apple', 'store', 'setup', 'sxsw']",1,apple
7020,"['th', 'and', 'congress', 'dude', 'is', 'creatively', 'saving', 'up', 'for', 'an', 'ipad', 'wwwsocialmediabumtumblrcom', 'sxsw', 'link']",2,apple
7021,"['mention', 'only', 'google', 'disavowal', 'of', 'it', 'planned', 'launch', 'at', 'sxsw']",1,google
7022,"['am', 'i', 'the', 'only', 'one', 'left', 'with', 'an', 'ipad', 'sxsw']",1,apple
7023,"['we', 'will', 'connect', 'to', 'it', 'too', 'rt', 'mention', 'google', 'to', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle', 'possibly', 'today', 'link', 'sxsw']",1,google
7024,"['google', 'honor', 'user', 'privacy', 'by', 'letting', 'them', 'see', 'what', 'info', 'of', 'theirs', 'is', 'in', 'the', 'system', 'and', 'allowing', 'them', 'to', 'delete', 'it', 'marissagoogle', 'sxsw']",2,google
7025,"['guy', 'in', 'front', 'of', 'the', 'apple', 'store', 'in', 'austin', 'is', 'reading', 'from', 'the', 'bible', 'wondering', 'when', 'someone', 'would', 'give', 'him', 'an', 'ipad', 'with', 'a', 'bible', 'app', 'sxsw']",1,apple
7026,"['awesome', 'conversation', 'and', 'networking', 'while', 'on', 'line', 'at', 'sxsw', 'apple', 'store']",2,apple
7027,"['is', 'ipad', 'too', 'big', 'for', 'it', 'rt', 'mention', 'my', 'takeaway', 'from', 'sxsw', 'mobile', 'is', 'absolutely', 'necessary', 'now', 'for', 'brand', 'relevancy', 'link']",1,apple
7029,"['this', 'is', 'good', 'newsgoogles', 'route', 'around', 'traffic', 'function', 'save', 'user', 'year', 'every', 'dayfrom', 'marissa', 'mayer', 'at', 'sxsw', 'via', 'mention']",2,google
7031,"['social', 'proof', 'is', 'a', 'powerful', 'marketing', 'motivator', 'you', 'see', 'white', 'earbud', 'headphone', 'and', 'cable', 'and', 'you', 'know', 'apple', 'is', 'here', 'mention', 'sxsw']",2,apple
7032,"['hotpot', 'google', 'marissameyer', 'what', 'is', 'next', 'clevelandsteamer', 'sxsw']",1,google
7033,"['marissagoogle', 'sxsw', 'google', 'art', 'project', 'is', 'like', 'street', 'view', 'awesome', 'like', 'being', 'at', 'the', 'museum', 'with', 'a', 'magnifying', 'glass']",2,google
7034,"['marissagoogle', 'sxsw', 'google', 'map', 'for', 'mobile', 'using', 'vector', 'is', 'fast', 'and', 'three', 'dimensional']",2,google
7035,"['apple', 'google', 'zappos', 'are', 'corporation', 'always', 'founded', 'with', 'this', 'different', 'and', 'important', 'idea', 'rhjr_ux', 'sxsw']",1,apple
7037,"['is', 'this', 'google', 'circle', 'link', 'google', 'sxsw']",1,google
7038,"['what', 'is', 'google', 'circle', 'ыпmention', 'google', 'to', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle', 'possibly', 'today', 'link', 'sxswыќ']",1,google
7039,"['marissagoogle', 'getting', 'ready', 'for', 'the', 'next', 'panel', 'google', 'marissa', 'meyer', 'present', 'vp', 'consumer', 'prod', 'sxsw']",1,google
7040,"['at', 'the', 'google', 'hacker', 'party', 'at', 'sxsw', 'good', 'time', 'with', 'cle', 'startupbus']",1,google
7041,"['demo', 'of', 'google', 'hotpot', 'at', 'bettersearch', 'panel', 'still', 'pull', 'search', 'but', 'personalized', 'not', 'yet', 'serendipitous', 'sxsw']",1,google
7042,"['after', 'a', 'google', 'image', 'search', 'jayden', 'boy', 'recognized', 'mention', 'a', 'the', 'man', 'from', 'the', 'nikon', 'camera', 'commercial', 'sxsw', 'sxswnikon', 'hisxsw']",1,google
7044,"['sxsw', 'google', 'map', 'on', 'mobile', 'device', 'from', 'the', 'vp', 'link']",1,google
7045,"['of', 'google', 'map', 'usage', 'from', 'mobile', 'device', 'said', 'mention', 'at', 'sxsw', 'link', 'via', 'mention', 'gmaps']",1,google
7046,"['buzz', 'to', 'google', 'me', 'to', 'google', 'circle', 'is', 'there', 'a', 'social', 'medium', 'shakedown', 'brewing', 'if', 'anything', 'go', 'hear', 'the', 'head', 'and', 'the', 'heart', 'at', 'sxsw']",1,google
7047,"['so', 'many', 'google', 'product', 'isnt', 'it', 'time', 'to', 'transition', 'them', 'down', 'the', 'chain', 'and', 'into', 'feature', 'but', 'feature', 'of', 'what', 'product', 'sxsw']",2,google
7048,"['marissagoogle', 'say', 'that', 'google', 'is', 'testing', 'for', 'small', 'business', 'software', 'inpdx', 'any', 'example', 'out', 'there', 'portlanders', 'sxsw']",1,google
7049,"['of', 'google', 'search', 'are', 'for', 'local', 'information', 'mayer', 'sxsw']",1,google
7050,"['link', 'google', 'to', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle', 'social', 'networking', 'back', 'to', 'basic', 'sxsw']",1,google
